w,y,tariff.plan,payment.method,gender,age,activ.area,activ.chan,vas1,vas2,q01.out.ch.peak,q01.out.dur.peak,q01.out.val.peak,q01.out.ch.offpeak,q01.out.dur.offpeak,q01.out.val.offpeak,q01.in.ch.tot,q01.in.dur.tot,q01.ch.sms,q01.ch.cc,q02.out.ch.peak,q02.out.dur.peak,q02.out.val.peak,q02.out.ch.offpeak,q02.out.dur.offpeak,q02.out.val.offpeak,q02.in.ch.tot,q02.in.dur.tot,q02.ch.sms,q02.ch.cc,q03.out.ch.peak,q03.out.dur.peak,q03.out.val.peak,q03.out.ch.offpeak,q03.out.dur.offpeak,q03.out.val.offpeak,q03.in.ch.tot,q03.in.dur.tot,q03.ch.sms,q03.ch.cc,q04.out.ch.peak,q04.out.dur.peak,q04.out.val.peak,q04.out.ch.offpeak,q04.out.dur.offpeak,q04.out.val.offpeak,q04.in.ch.tot,q04.in.dur.tot,q04.ch.sms,q04.ch.cc,q05.out.ch.peak,q05.out.dur.peak,q05.out.val.peak,q05.out.ch.offpeak,q05.out.dur.offpeak,q05.out.val.offpeak,q05.in.ch.tot,q05.in.dur.tot,q05.ch.sms,q05.ch.cc,q06.out.ch.peak,q06.out.dur.peak,q06.out.val.peak,q06.out.ch.offpeak,q06.out.dur.offpeak,q06.out.val.offpeak,q06.in.ch.tot,q06.in.dur.tot,q06.ch.sms,q06.ch.cc,q07.out.ch.peak,q07.out.dur.peak,q07.out.val.peak,q07.out.ch.offpeak,q07.out.dur.offpeak,q07.out.val.offpeak,q07.in.ch.tot,q07.in.dur.tot,q07.ch.sms,q07.ch.cc,q08.out.ch.peak,q08.out.dur.peak,q08.out.val.peak,q08.out.ch.offpeak,q08.out.dur.offpeak,q08.out.val.offpeak,q08.in.ch.tot,q08.in.dur.tot,q08.ch.sms,q08.ch.cc,q09.out.ch.peak,q09.out.dur.peak,q09.out.val.peak,q09.out.ch.offpeak,q09.out.dur.offpeak,q09.out.val.offpeak,q09.in.ch.tot,q09.in.dur.tot,q09.ch.sms,q09.ch.cc
1,7.77443551030296,7,credit card,B,23.67,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,15689,67.3625,0,0,0,2,52,1,2,107,14312,59.6854,0,0,0,1,5,0,0,116,14073,59.8083,0,0,0,2,9,0,0,172,17789,78.2184,0,0,0,2,7,0,0,191,23211,98.604,0,0,0,16,294,0,0,132,14575,63.0609,0,0,0,56,5128,0,1,296,35005,149.536,0,0,0,179,16136,5,0
1,4.99721227376411,8,bank account,B,31.47,2,5,N,N,29,2680,16.035,2,46,0.3238,99,7033,0,0,46,3105,20.3179,1,4,0.1136,99,9305,0,1,67,3685,25.7991,0,0,0,97,10804,0,0,51,4469,28.0601,0,0,0,93,9403,0,0,55,4759,30.0614,0,0,0,98,10628,0,0,83,7141,45.159,0,0,0,117,14607,0,0,75,6758,42.2663,0,0,0,132,18237,0,0,25,2200,13.854,0,0,0,34,2400,0,0,64,4690,30.5365,0,0,0,81,9458,0,0
1,5.50125821054473,8,bank account,B,42.59,2,5,N,N,63,6510,38.178,3,117,0.6074,55,6007,0,0,81,6579,40.2712,3,128,0.6352,65,8622,0,0,88,5238,35.0251,0,0,0,60,6821,0,1,81,5943,38.8148,0,0,0,52,6118,0,1,49,4996,30.6584,0,0,0,43,5930,0,0,75,5032,33.5304,0,0,0,40,3178,0,0,51,3496,23.0753,0,0,0,27,2610,0,0,27,3920,22.8728,0,0,0,7,444,0,0,17,1614,10.0255,0,0,0,22,2752,0,0
1,4.35670882668959,8,credit card,M,36.06,2,5,N,N,103,7358,48.9782,0,0,0,27,1770,0,1,103,9916,61.4413,0,0,0,52,4182,0,1,145,14043,86.9228,0,0,0,69,5518,0,0,122,11657,72.3231,0,0,0,62,7778,0,0,119,12245,75.0278,0,0,0,80,7946,0,0,162,15279,95.0126,0,0,0,72,8626,0,0,153,16150,98.4444,0,0,0,38,2828,0,0,67,4903,32.041,0,0,0,14,1175,0,0,181,11636,78.1084,0,0,0,48,5132,0,0
1,6.76503897678054,8,credit card,B,19.01,1,5,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67,0.2613,0,0,0,12,283,0,0,66,10474,56.9946,0,0,0,100,8580,2,0,84,12296,70.8594,0,0,0,104,8917,0,0
1,6.62140565176413,8,post account,B,41.63,2,5,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,11182,68.9578,0,0,0,94,8409,0,0,132,17271,102.0168,0,0,0,126,19563,0,0,131,19097,109.8282,0,0,0,120,14414,0,0
1,2.30258509299405,6,bank account,B,32.22,1,5,N,N,54,2734,14.8698,0,0,0,94,4107,0,0,74,2886,17.4506,0,0,0,116,3945,12,0,118,5616,31.2709,0,0,0,147,5370,6,0,108,5278,29.0915,0,0,0,169,6444,2,0,105,4413,25.8414,0,0,0,175,6889,3,0,64,2312,14.4665,0,0,0,133,4251,0,0,109,4221,25.6044,0,0,0,155,5243,1,0,79,7998,35.3391,0,0,0,85,3374,0,0,71,4012,20.9671,0,0,0,74,2690,0,0
1,11.784279965122,4,post account,B,37.14,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,7503,39.4108,74,5756,22.2727,3,35,11,1,471,44245,236.6819,444,38554,143.8327,624,27112,10,0,449,37989,207.5868,286,26050,95.8776,357,14561,4,0,455,38444,210.6333,265,23556,87.181,673,19788,2,0,462,39028,213.8379,288,20145,80.7511,521,31438,3,0,632,65719,343.856,303,33187,115.8072,470,42960,7,0
1,2.83321334405622,8,bank account,B,50.09,1,5,N,N,12,581,2.886,13,2747,21.6519,10,418,0,0,11,536,3.1483,10,2011,6.6003,23,4091,0,0,55,5624,34.4947,0,0,0,30,2966,0,0,22,1976,12.396,0,0,0,11,566,0,0,23,2527,15.3233,0,0,0,7,297,0,0,39,4211,25.6028,0,0,0,18,1622,0,0,30,3538,21.2253,0,0,0,22,1454,0,0,38,6529,37.3744,0,0,0,26,4904,0,1,14,1919,11.2774,0,0,0,12,294,0,0
1,5.53338948872752,8,credit card,M,22.52,3,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1142,8.2277,0,0,0,35,1599,2,5,24,922,7.2035,0,0,0,41,3876,0,3,8,515,3.4649,0,0,0,24,1841,0,0,25,1299,9.2368,0,0,0,31,3591,0,0,33,1939,13.3411,0,0,0,50,7186,0,0,20,696,5.6309,0,0,0,50,5480,1,3
1,7.11151211649616,8,post account,F,38.91,3,7,Y,N,8,144,1.8159,24,1347,4.7426,84,7332,45,0,18,698,3.2186,28,1185,4.7793,102,10287,42,0,36,1987,10.1029,29,2339,6.9226,194,17072,51,8,81,4180,24.116,0,0,0,166,18968,15,0,45,1878,11.267,0,0,0,134,10950,5,1,64,3420,17.7217,0,0,0,176,15744,30,1,78,5481,22.1462,0,0,0,155,21430,44,0,69,4897,17.0167,0,0,0,77,11945,46,0,44,3860,17.9242,0,0,0,137,12401,27,3
1,6.03787091992214,8,credit card,M,22.78,1,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3571,22.3238,0,0,0,33,1777,0,0,15,1920,11.3853,0,0,0,4,330,0,0,39,5824,33.8651,0,0,0,16,1476,0,0,86,10089,60.5721,0,0,0,32,3661,0,0,74,11382,65.8539,0,0,0,24,4907,0,0,47,3698,23.8004,0,0,0,21,1582,0,0
1,4.65396035015752,7,bank account,M,29.86,3,3,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,8051,37.5877,0,0,0,41,3507,0,0,126,10657,49.2302,0,0,0,65,5710,0,2
1,6.01859321449623,8,credit card,B,24.59,2,5,N,N,0,0,0,0,0,0,0,0,0,0,7,149,1.4858,0,0,0,24,909,3,1,9,683,4.4297,0,0,0,84,4491,0,0,38,3020,19.3961,0,0,0,171,7251,0,0,39,3547,22.1989,0,0,0,206,9552,0,1,10,465,3.4153,0,0,0,115,7713,0,0,18,1142,7.7092,0,0,0,113,7167,0,0,13,1615,9.6175,0,0,0,18,2080,0,0,14,618,4.612,0,0,0,50,2302,0,0
1,6.63331843328038,7,bank account,B,20.65,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6071,26.313,0,0,0,45,3718,0,2,60,6589,28.5895,0,0,0,81,5458,4,0,55,7312,30.5298,0,0,0,26,2633,2,0,80,11988,48.9999,0,0,0,56,4468,2,0
1,6.76734312526539,7,bank account,B,37.4,3,5,Y,N,126,14261,80.7894,77,13683,42.0086,207,18546,0,1,115,10981,65.0984,60,9956,31.3944,155,15975,0,0,182,15012,91.8353,55,9535,29.9101,201,14225,0,0,161,14687,88.0848,81,15024,45.6228,219,17895,0,0,225,17623,109.0545,89,10971,36.9236,284,16369,0,0,222,18490,112.8267,68,13618,41.661,310,15488,0,0,196,14095,88.8528,95,15984,50.3571,316,18293,0,0,255,20295,124.4222,87,13256,42.9041,240,24945,0,0,297,32333,148.6471,36,5743,18.3115,184,15892,0,0
1,6.08449941307517,6,credit card,M,32,4,5,N,N,7,302,1.7492,0,0,0,26,1809,0,0,15,388,2.8679,0,0,0,28,1319,1,1,32,1138,7.0708,0,0,0,38,1456,0,0,32,1170,7.1777,0,0,0,59,2797,0,1,11,261,2.0235,0,0,0,30,1509,0,0,5,63,0.7313,0,0,0,19,1021,0,0,43,8018,31.6893,0,0,0,42,12617,1,0,41,11656,43.8467,0,0,0,47,12419,0,0,114,15065,62.765,0,0,0,44,3080,0,0
1,5.06890420222023,8,post account,M,42.95,3,5,N,N,81,3535,25.5672,18,1281,5.1155,74,7192,0,1,80,3274,24.1908,12,514,2.5451,56,4893,0,0,112,4894,35.2766,5,108,0.7907,62,4440,0,1,73,3249,23.3459,4,146,0.7845,61,4635,0,2,65,2932,21.7372,0,0,0,62,4692,0,1,89,4376,31.6123,0,0,0,70,5027,0,0,121,4092,33.4597,0,0,0,74,5158,0,0,36,1972,13.8209,0,0,0,30,2422,0,0,72,2792,21.7408,0,0,0,72,6838,0,0
1,9.30091207016057,3,bank account,M,39.11,1,5,N,N,55,6116,35.4357,11,1826,5.7766,43,3675,0,0,82,9910,56.6853,0,0,0,72,9050,0,0,93,10285,59.6404,0,0,0,66,7200,6,2,42,5151,29.3993,2,62,0.3641,68,4005,0,0,69,6901,40.6999,0,0,0,93,5773,1,0,74,9614,54.4165,6,538,1.9873,141,9979,0,1,136,14331,83.7672,12,2271,7.0104,83,9440,0,0,6,411,2.6184,15,913,3.8703,18,1545,0,0,39,6237,34.3702,7,1457,4.425,39,3708,0,0
1,7.65586401761606,7,bank account,M,47.47,1,3,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6199,22.8217,0,0,0,49,2069,7,0,52,18914,69.543,0,0,0,114,24606,38,2,32,11752,43.2419,0,0,0,56,12489,16,0
1,6.33327962813969,7,post account,M,35.63,4,5,N,N,315,23707,129.0006,24,3581,11.5779,649,26474,0,0,273,21609,101.6336,0,0,0,467,22224,0,0,316,29876,133.9632,0,0,0,376,17902,0,0,392,30282,143.0911,0,0,0,735,29176,0,0,252,19490,92.1612,0,0,0,606,33802,0,0,116,9309,43.6194,0,0,0,538,16631,0,0,205,24492,103.9938,0,0,0,346,26377,0,0,268,26097,116.2627,0,0,0,388,21982,2,0,528,41682,196.0842,0,0,0,347,21894,0,0
1,7.57865685059476,7,post account,B,20.16,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,23268,93.5329,0,0,0,116,7173,0,0,297,51505,205.602,0,0,0,447,33502,1,1,142,18954,79.0794,0,0,0,243,23277,1,0,200,30336,123.7441,0,0,0,289,38799,0,0
1,5.09375020080676,7,credit card,B,25.11,3,5,Y,N,8,2584,14.0652,0,0,0,16,1098,7,0,58,6992,38.5623,0,0,0,83,8882,28,0,61,9805,42.8835,0,0,0,81,7882,18,0,32,6655,23.9388,0,0,0,58,6311,14,0,37,7903,39.5374,0,0,0,124,17020,17,0,72,10452,31.6619,0,0,0,170,13752,17,0,92,9741,33.3869,0,0,0,181,15951,38,0,50,8695,23.663,0,0,0,78,9081,20,0,52,6606,25.2842,0,0,0,91,9753,13,0
1,3.85014760171006,7,credit card,B,16.78,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.98898404656427,8,credit card,F,19.08,3,7,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,567,4.1446,0,0,0,6,71,0,0,77,5507,33.3864,0,0,0,18,801,12,0,47,2254,16.1047,0,0,0,19,669,2,0
1,4.26267987704132,8,bank account,M,20.49,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,746,5.1651,0,0,0,68,5794,0,0,12,653,4.5851,0,0,0,136,12133,0,0,11,465,3.5181,0,0,0,12,665,0,0,7,370,2.6184,0,0,0,119,13036,0,0
1,7.0343879299155,7,credit card,M,35.18,1,7,Y,N,22,1801,14.5987,3,212,0.7938,15,1176,0,0,17,1355,11.03,3,164,0.6843,15,1624,0,0,41,8455,33.2247,0,0,0,58,2369,0,0,39,10277,38.9527,0,0,0,18,645,0,0,50,27167,97.488,0,0,0,23,2764,0,0,42,9532,36.7304,0,0,0,19,1397,0,0,48,9030,35.6438,0,0,0,12,768,0,0,21,10311,37.2087,0,0,0,11,2762,0,0,42,8082,21.5554,0,0,0,6,635,0,0
1,6.12029741895095,8,bank account,M,34.98,2,5,Y,N,78,7319,43.6654,27,2267,8.5489,150,15324,0,0,38,4473,25.688,8,413,1.773,134,13269,0,0,27,3589,20.2492,23,1636,6.5337,154,16653,0,0,19,1231,7.9503,19,1088,4.7271,108,8514,0,0,13,915,5.7941,23,1945,7.3177,136,9451,0,0,16,850,5.7342,15,897,3.7536,91,8416,0,0,46,3618,22.3533,22,1188,5.2906,162,14268,0,0,54,4435,16.7952,2,15,0.1415,83,6370,0,0,102,8313,31.0169,0,0,0,107,8631,0,0
1,8.88433318520273,3,bank account,B,32.62,3,5,N,N,45,2399,15.6822,16,873,3.6446,147,10541,0,0,81,6167,38.3707,24,1153,5.4094,175,8479,0,0,79,2813,21.8466,26,692,4.442,270,16166,0,0,57,2649,18.7742,24,941,4.8707,224,13903,0,0,64,4534,28.669,39,1806,8.6181,247,16124,0,0,64,4745,29.6958,34,996,6.0446,275,17140,0,0,79,5340,34.1399,52,2712,12.2638,217,9214,0,0,67,7240,40.671,87,6862,27.1935,155,8805,0,0,43,3677,22.33,40,2507,10.5032,112,7694,0,0
1,8.6202911494198,3,credit card,B,41.57,2,5,N,N,5,404,2.4816,2,144,0.5722,6,450,0,0,14,788,5.4285,5,665,2.2063,18,861,0,0,10,1104,6.5487,7,711,3.8776,12,367,0,0,9,1591,8.9414,1,50,0.2303,34,2286,0,0,28,3780,21.434,10,3339,16.8866,23,1817,0,0,27,2172,13.3788,2,143,0.5702,34,1876,0,0,9,3596,19.2943,0,0,0,17,922,0,0,34,4186,24.1268,4,609,1.9605,10,1350,0,0,17,2056,11.9973,7,1564,8.3847,19,3005,0,0
1,9.80388818731337,4,bank account,B,35.47,1,5,N,N,139,12743,68.6604,20,1236,5.2059,91,4011,0,0,185,16898,91.0162,5,481,1.7384,114,8380,0,0,211,19937,106.6504,16,1575,5.6542,161,8598,0,0,144,15772,81.9829,9,613,2.4873,106,6684,0,1,194,20852,108.7937,28,1770,7.3905,120,5537,0,0,160,18240,94.2539,19,1108,4.7777,130,9979,0,0,145,19197,96.6787,8,942,3.2201,126,10822,0,0,45,3347,18.9127,4,589,1.9099,20,1821,0,0,116,12656,65.9149,8,518,2.1428,56,4358,0,0
1,5.8111409929767,8,credit card,M,36.91,2,5,N,N,20,772,12.6635,38,2173,7.5749,53,2932,0,0,41,1652,26.9141,81,8901,32.2625,86,8477,0,0,50,1966,32.0508,101,9003,25.5502,74,5712,0,1,68,4159,38.7255,46,3521,10.6643,44,3500,0,0,70,4723,31.428,0,0,0,53,4084,0,0,80,7054,44.4024,0,0,0,57,5865,0,0,73,4309,29.5124,0,0,0,44,3404,0,3,57,3195,22.2588,0,0,0,35,3226,0,0,119,7329,49.8396,0,0,0,64,6039,0,0
1,6.98749024700099,7,credit card,B,40.16,1,7,N,N,143,13788,77.1695,38,4840,16.2219,246,31628,0,0,184,17503,93.4534,28,3847,12.6682,297,29800,0,0,272,25456,134.0526,56,5870,19.5143,444,45399,0,0,168,18817,94.7755,29,3321,11.4333,300,41522,0,0,188,24101,101.3247,0,0,0,351,44885,0,0,197,28126,115.9317,0,0,0,349,43811,0,0,338,38493,165.62,0,0,0,376,53272,0,0,25,6570,44.1178,0,0,0,80,5232,0,0,203,33498,134.6,0,0,0,337,44283,0,0
1,7.41878088275079,8,bank account,M,36.68,3,5,N,N,0,0,0,15,3008,16.6537,9,2923,0,0,3,50,0.9962,66,16516,99.3534,43,6611,0,0,8,500,4.8061,39,10328,63.8552,39,8085,0,0,2,51,0.6864,27,3867,24.8152,23,3618,3,0,13,3975,28.9851,55,14359,81.6472,55,6026,7,0,39,4424,65.01,39,17624,101.2302,65,6496,3,3,82,13681,78.2535,0,0,0,58,4353,4,1,62,9427,54.701,0,0,0,64,3553,0,1,122,37187,203.1204,0,0,0,29,2110,0,1
1,6.62539236800796,7,bank account,B,21.8,2,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,50542,279.9062,0,0,0,88,7392,0,0,33,8171,45.2705,0,0,0,82,9244,0,0,83,9309,40.2712,0,0,0,127,11167,9,1,166,15405,69.2899,0,0,0,106,10368,26,2,144,16587,71.1383,0,0,0,97,9406,9,0
1,6.17378610390194,7,post account,M,20.16,3,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,8895,36.703,11,1473,3.609,6,128,42,13
1,5.96614673912369,7,credit card,B,48.03,4,5,N,N,170,17006,155.7247,0,0,0,178,8023,0,0,97,12327,52.3052,0,0,0,171,7660,0,0,61,3185,17.1242,0,0,0,202,13602,0,0,99,7171,34.4931,0,0,0,191,10796,0,0,73,3394,19.0769,0,0,0,176,12069,0,0,92,5994,29.8714,0,0,0,186,15586,0,1,187,13806,66.2325,0,0,0,282,18741,0,2,124,11050,50.3638,0,0,0,184,9447,0,0,126,14164,61.1464,0,0,0,223,10064,0,0
1,2.89037175789616,8,credit card,M,22.09,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,472,3.2449,0,0,0,19,258,0,0,6,397,2.6536,0,0,0,0,0,0,0,9,897,5.5256,0,0,0,12,1121,0,0,10,941,5.8535,0,0,0,10,217,0,0,42,3986,24.6572,0,0,0,22,5495,3,0
1,5.95324333428778,6,credit card,M,38.91,4,5,N,N,172,16074,72.3912,0,0,0,267,22733,0,0,188,15472,71.9951,0,0,0,259,17435,0,0,308,38119,161.0488,0,0,0,368,30915,0,0,254,22103,101.1445,0,0,0,318,22504,0,2,207,17291,79.9341,0,0,0,263,18604,0,0,215,12931,66.1509,0,0,0,332,24039,0,0,350,40106,172.2379,0,0,0,367,34562,0,0,130,11604,52.8645,0,0,0,105,8618,0,0,188,19724,86.4466,0,0,0,249,22195,0,0
1,7.71423114484909,7,bank account,M,43.93,2,5,Y,N,67,4374,37.9079,64,4696,21.4846,226,16560,15,1,55,3311,27.993,57,3837,15.6466,191,12508,37,0,112,8605,58.3142,136,12313,40.3978,295,16413,64,8,65,4208,29.9922,119,6308,27.696,216,16990,26,3,79,6392,40.8393,102,8387,30.3775,226,22032,55,5,98,8847,60.2881,141,9785,36.765,332,23140,24,7,126,7951,52.8743,124,9067,33.2934,328,24668,32,2,57,3873,26.9678,100,9010,29.7484,182,11927,36,2,109,10871,70.1689,122,11361,37.8553,311,27083,20,2
1,7.24636808010246,3,post account,M,34.16,1,5,N,N,34,4592,25.8518,6,650,2.2714,114,8998,0,0,27,4668,25.4995,1,153,0.4922,107,6468,0,0,50,7528,41.7912,8,938,3.2098,98,11226,0,0,52,8011,44.2397,4,237,1.0154,67,8999,0,0,63,9404,52.2582,6,676,2.337,61,8622,0,0,62,9412,52.1957,2,165,0.6259,69,11556,0,0,65,6739,39.4991,4,484,1.6428,57,10604,0,0,62,6250,36.8089,4,370,1.3531,66,9645,0,0,93,10736,61.7342,9,939,3.3157,59,6475,0,0
1,4.76217393479776,7,post account,M,33.34,1,5,N,N,792,83625,379.4646,0,0,0,355,31484,0,0,587,52367,238.3903,0,0,0,290,17372,0,0,61,2211,13.8152,0,0,0,396,8839,0,0,33,1689,9.147,0,0,0,235,4264,0,0,8,687,3.1607,0,0,0,204,3083,0,0,9,493,2.6055,0,0,0,73,1584,0,0,55,2520,14.2454,0,0,0,84,1587,0,0,21,811,4.8211,0,0,0,25,442,0,0,20,956,5.3143,0,0,0,35,706,0,0
1,4.44265125649032,8,credit card,M,34.42,1,5,Y,N,39,2422,15.8124,15,1263,4.7592,31,1252,0,0,72,4252,28.1247,14,890,3.7071,37,1561,0,0,85,4274,29.5713,13,539,2.7124,44,2293,0,0,58,2843,19.8242,14,1070,4.1647,36,2672,0,0,35,1363,10.2455,4,165,0.832,25,862,0,0,69,3775,25.3544,13,1010,3.9091,28,1547,0,0,56,3127,20.0628,0,0,0,17,673,0,0,11,803,5.2503,0,0,0,1,19,0,0,13,380,3.2893,0,0,0,5,287,0,0
1,5.38449506278909,8,credit card,M,18.78,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1805,16.0649,0,0,0,10,270,0,0,91,3377,26.4932,0,0,0,11,160,0,0
1,5.09375020080676,8,post account,M,19.96,2,9,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7691,44.878,0,0,0,31,718,0,0,181,18780,114.9101,0,0,0,104,6161,1,0
1,6.14846829591765,8,credit card,M,23.67,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3321,21.7656,0,0,0,130,5056,2,0,74,5339,34.9967,0,0,0,120,7135,1,0,79,6680,42.3846,0,0,0,231,15787,0,0,116,14655,87.0628,0,0,0,222,16243,0,0,124,11199,70.1808,0,0,0,172,10123,0,0,2,313,1.8102,0,0,0,38,895,0,0,80,5774,37.8444,0,0,0,140,12183,0,0
1,5.86078622346587,7,post account,M,24.52,4,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,14788,65.1278,0,0,0,127,1932,1,1,743,76842,336.7149,0,0,0,303,18433,5,0,549,46030,213.1294,0,0,0,364,10146,0,0,375,36961,164.2447,0,0,0,104,6681,0,0,276,15468,80.9737,0,0,0,60,2811,0,0,148,6518,37.4421,0,0,0,21,921,0,0,394,25966,128.934,0,0,0,111,6260,0,0
1,5.605802066296,6,credit card,B,34.16,1,5,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7061,31.7451,0,0,0,112,9788,0,0,92,7966,36.5744,0,0,0,191,14618,0,0,184,19035,83.6898,0,0,0,227,15834,0,0,32,2388,11.4204,0,0,0,58,4518,0,0,173,18166,79.6077,0,0,0,199,17848,0,0
1,5.35185813347607,7,credit card,M,30.98,1,5,N,Y,117,8155,51.7412,8,531,2.0266,123,13405,0,0,94,6458,41.1296,13,544,2.7248,133,11715,0,0,167,10831,69.9412,13,279,2.0514,268,17253,0,0,136,11330,69.0616,5,244,1.1357,177,11047,0,0,124,8565,54.479,11,643,2.7698,242,19344,0,0,112,9217,56.4105,9,631,2.5327,227,15600,0,0,164,15015,73.3803,3,144,0.676,289,20932,3,0,93,10319,44.6715,0,0,0,120,10492,0,1,162,14738,66.8166,0,0,0,217,18949,0,0
1,2.89037175789616,3,bank account,M,38.13,3,5,Y,N,0,0,0,0,0,0,0,0,0,0,28,3012,26.4694,4,251,1.051,4,443,0,1,39,3314,36.6416,4,441,12.7632,6,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8670,146.2162,16,1870,39.2115,24,2098,0,0,0,0,0,0,0,0,0,0,0,0,3,171,4.0774,0,0,0,0,0,0,0
1,4.80402104473326,8,credit card,B,43.93,1,5,N,N,17,796,7.2046,26,2732,8.9228,35,5367,0,0,21,1071,9.4987,11,975,3.3616,30,4223,0,0,20,1620,11.4493,11,896,3.1824,41,3096,0,2,65,5557,47.2475,0,0,0,66,7444,0,3,78,5382,35.6851,0,0,0,80,7087,0,0,56,3115,21.7428,0,0,0,94,9319,0,0,41,2690,18.0176,0,0,0,77,4103,0,9,21,1546,10.089,0,0,0,22,1388,0,0,51,2975,20.5095,0,0,0,52,4997,0,0
